rent,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,latitude,longitude,dishwasher,dist_transit,dist_wall_street,pets_allowed,beds_times_baths
1800.0,600.0,1,0,1,0,0,0,0,0,0,40.64707,-73.90716,1,0.26448579545070905,6.834098100370078,0,1.0
2599.0,1100.0,0,0,0,0,0,0,0,0,0,40.64991,-73.95255,1,0.15745410349818106,5.007904032888158,1,6.0
2275.0,1100.0,0,0,0,0,0,0,0,0,0,40.63584,-73.97109,0,0.35915453242478246,5.373184508340227,0,2.0
2000.0,785.0,0,1,0,0,0,0,0,0,0,40.6574,-73.91371,0,0.29266154805370953,6.135103592197389,0,2.0
1750.0,600.0,0,0,0,0,0,0,0,0,0,40.6297,-74.0056,0,0.10201201507732773,5.397164739837379,1,1.0
1600.0,600.0,0,0,0,0,0,0,0,0,0,40.6297,-74.0056,0,0.10201201507732773,5.397164739837379,1,1.0
1849.0,850.0,0,0,0,0,0,0,0,0,0,40.63683,-73.95814,0,0.2710528848624356,5.606797468247213,1,2.0
2999.0,900.0,0,0,0,0,0,0,0,0,0,40.69209,-73.94663,0,0.2653493371067219,3.499485228380289,1,4.5
2900.0,1500.0,0,0,1,0,0,0,0,0,0,40.64193,-74.02138,1,0.15789979454795902,4.58463571138419,0,6.0
2400.0,800.0,1,1,1,1,0,0,0,1,0,40.70053,-73.91328,1,0.11514681100649196,5.099293801155247,1,0.0
1700.0,500.0,0,0,0,0,0,0,0,0,0,40.68111,-73.95816,0,0.12162914506268609,3.2875445073684304,1,0.0
1800.0,500.0,0,0,0,0,0,0,0,0,0,40.68111,-73.95816,0,0.12162914506268609,3.2875445073684304,1,0.0
3050.0,1150.0,0,1,1,1,0,0,0,0,0,40.57899,-73.94535,1,0.6642323680885255,9.522561474807883,0,2.0
4500.0,1100.0,1,0,1,0,0,0,0,0,0,40.71051,-73.96449,1,0.3175846340745281,2.4000834356115375,0,0.0
4199.0,900.0,0,1,1,0,0,0,0,0,0,40.70851,-73.9576,1,0.008392039159747924,2.7538466903816,1,6.0
2500.0,999.0,0,0,0,0,0,0,0,0,0,40.71164,-73.94132,0,0.03167166419374647,3.615988147999503,1,2.0
2500.0,999.0,0,0,0,0,0,0,0,0,0,40.71164,-73.94132,0,0.03167166419374647,3.615988147999503,1,2.0
4195.0,2300.0,0,0,1,0,0,0,0,0,0,40.68527,-73.94047,1,0.36018407168469474,3.9674570451971913,0,6.0
2600.0,900.0,0,1,0,1,0,0,0,0,0,40.66101,-73.94493,0,0.3375646251957838,4.701828033926664,1,2.0
2450.0,900.0,0,1,0,1,0,0,0,0,0,40.66101,-73.94493,0,0.3375646251957838,4.701828033926664,1,2.0
2350.0,900.0,0,1,0,1,0,0,0,0,0,40.67228,-73.93461,1,0.2205619692976634,4.6552859233978605,1,1.0
1500.0,550.0,0,0,0,1,0,0,1,1,1,40.60657,-73.94288,0,0.7686833252953706,7.829399235246138,0,0.0
2100.0,800.0,1,0,1,0,0,0,0,0,0,40.63848,-74.01863,0,0.13973411228845045,4.805709337171912,0,2.0
2400.0,510.0,0,0,0,0,0,0,0,0,0,40.66037,-73.99364,0,0.22602900653829783,3.3854018799695575,1,2.0
2000.0,510.0,0,0,0,0,0,0,0,0,0,40.66037,-73.99364,0,0.22602900653829783,3.3854018799695575,1,2.0
2200.0,800.0,0,0,0,0,0,0,0,0,0,40.6821,-73.90597,0,0.04518221748540885,5.738784371336031,1,2.0
2199.0,800.0,0,0,0,0,0,0,0,0,0,40.6821,-73.90597,0,0.04518221748540885,5.738784371336031,1,2.0
2800.0,900.0,0,0,0,0,0,0,0,0,0,40.67319,-73.95513,0,0.17307072122509345,3.7432647396512437,1,3.0
2095.0,800.0,0,0,0,0,0,0,0,0,0,40.66221,-73.92649,0,0.25614699717362094,5.395987758504468,1,2.0
2699.0,800.0,0,1,1,0,0,0,0,0,0,40.69083,-73.94547,1,0.3271140719352439,3.5847734679847303,1,2.0
2800.0,925.0,0,0,0,0,0,0,0,0,0,40.67565,-73.90939,0,0.1765850331585871,5.726251272021924,0,4.5
3300.0,1470.0,0,0,0,0,0,0,0,0,0,40.66255,-73.89201,0,0.17824300096976117,6.933505395569976,0,1.0
2350.0,1000.0,0,1,0,0,0,0,0,0,0,40.5883,-73.95833,1,0.2262084272626134,8.688252522461157,0,2.0
1899.0,800.0,0,0,0,0,0,0,0,0,0,40.67774,-73.93993,0,0.15562386244734233,4.223218013068243,1,1.0
2350.0,999.0,0,0,0,0,0,0,0,0,0,40.68962,-73.91176,0,0.3276145984623182,5.3047667082498515,1,3.0
2000.0,700.0,0,0,0,0,0,0,0,0,0,40.71128,-73.96568,0,0.3966587758743191,2.342907750841795,0,1.0
3800.0,1000.0,1,1,1,1,0,0,0,1,0,40.68819,-73.9445,1,0.3880141262260494,3.695605000461466,1,6.0
1700.0,500.0,0,0,1,1,0,1,0,1,1,40.58421,-73.9337,1,1.0897556087859035,9.429497348411884,0,1.0
2999.0,900.0,0,0,1,0,0,0,0,0,0,40.67872,-73.9472,1,0.15593058464853024,3.860247591018926,1,2.0
2000.0,800.0,0,0,0,0,0,0,0,0,0,40.69035,-73.90617,0,0.13038496908797095,5.578637943866673,0,2.0
2150.0,800.0,0,1,0,1,0,0,0,0,0,40.67119,-73.93616,0,0.17670244692620726,4.627127285018118,1,2.0
2150.0,800.0,0,1,0,1,0,0,0,0,0,40.67119,-73.93616,0,0.17670244692620726,4.627127285018118,1,2.0
2150.0,800.0,0,1,0,1,0,0,0,0,0,40.67119,-73.93616,0,0.17670244692620726,4.627127285018118,1,2.0
1475.0,950.0,0,0,0,1,0,0,0,1,0,40.65735,-73.91775,0,0.30285921679306405,5.963950174283096,1,0.0
2600.0,1100.0,0,0,0,0,0,0,0,0,0,40.67218,-73.97736,0,0.38150127665423306,2.998360155692348,0,2.0
2299.0,900.0,0,0,0,1,0,0,0,1,0,40.65174,-73.93572,0,0.7195434667214546,5.494268103121237,1,3.0
2399.0,790.0,1,1,0,0,0,0,0,1,1,40.68571,-73.9148,1,0.050537829068985754,5.222538433430997,1,2.0
2399.0,850.0,1,1,0,0,0,0,0,1,1,40.68571,-73.9148,1,0.050537829068985754,5.222538433430997,1,2.0
2492.0,999.0,0,0,0,0,0,0,0,0,0,40.72447,-73.94176,0,0.46367479264448563,3.7644574948630596,1,3.0
2492.0,999.0,0,0,0,0,0,0,0,0,0,40.72447,-73.94176,0,0.46367479264448563,3.7644574948630596,1,3.0
3000.0,1000.0,0,1,0,0,0,0,0,0,0,40.69521,-73.9204,0,0.25897921285490527,4.781170597677075,1,3.0
2300.0,2080.0,1,0,1,0,0,0,0,0,0,40.6615,-73.8982,1,0.1813328570220381,6.679965774074372,0,6.0
2500.0,1100.0,0,0,0,0,0,0,0,0,0,40.62316,-73.90622,0,1.5597764140695498,7.989268800328716,0,4.5
3000.0,1150.0,0,0,0,0,0,0,0,0,0,40.66916,-73.99338,0,0.21352415099030225,2.806810194179823,0,1.5
2599.0,800.0,0,0,0,1,0,0,0,0,0,40.69044,-73.91681,1,0.31577956906481053,5.03430958225975,1,2.0
2875.0,1375.0,0,1,1,0,0,0,0,0,1,40.63533,-74.03416,1,0.5558291430088087,5.158411906202826,0,2.0
1600.0,650.0,0,0,0,1,0,0,0,0,0,40.58609,-73.95634,0,0.10620426215236402,8.866080607290096,0,1.0
2150.0,1100.0,0,0,0,1,0,0,0,0,0,40.58609,-73.95634,0,0.10620426215236402,8.866080607290096,0,2.0
1600.0,580.0,0,0,0,0,0,0,0,0,0,40.6328,-73.92508,1,1.1690400921555462,6.833146667763903,0,1.0
4700.0,1921.0,0,1,1,0,0,0,0,0,0,40.66223,-73.94831,0,0.14154563991900504,4.5155854781819045,1,9.0
2349.0,800.0,0,0,0,0,0,0,0,0,0,40.64329,-73.9438,0,0.2833392166046152,5.650067494656141,1,2.0
3125.0,463.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3140.0,425.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
6734.0,1045.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3440.0,479.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3229.0,439.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
4756.0,709.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,1.0
3588.0,421.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3069.0,379.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3210.0,425.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
7069.0,1045.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3299.0,439.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3658.0,421.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
7183.0,1154.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3039.0,379.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
7039.0,1045.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3480.0,479.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3269.0,439.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
4846.0,709.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,1.0
3628.0,421.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
7153.0,1154.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3109.0,379.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3250.0,425.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
7109.0,1045.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3550.0,479.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
3339.0,439.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
4916.0,709.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,1.0
7223.0,1154.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,4.0
3590.0,479.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
4856.0,709.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,1.0
4610.0,658.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,1.0
3560.0,479.0,1,1,1,1,0,0,1,1,0,40.73675,-73.95952,1,0.39952234267575043,3.3245409013445992,1,0.0
2200.0,1000.0,0,0,0,1,0,0,0,0,0,40.60909,-73.92527,0,1.683664106406415,8.13990493600292,0,4.0
3450.0,1250.0,1,1,1,0,0,0,1,1,1,40.57568,-73.95881,1,0.16105192983202365,9.513286567133006,1,4.0
1425.0,95.0,0,1,1,1,1,0,0,0,0,40.67188,-73.93589,1,0.2111041342134087,4.613192436821881,0,0.0
1300.0,95.0,0,1,1,1,1,0,0,0,0,40.67188,-73.93589,1,0.2111041342134087,4.613192436821881,0,0.0
1400.0,104.0,0,1,1,1,1,0,0,0,0,40.67188,-73.93589,1,0.2111041342134087,4.613192436821881,0,0.0
3599.0,1600.0,0,1,1,0,0,0,0,0,0,40.68887,-73.90664,1,0.09959142727691293,5.57766662726452,1,7.5
1395.0,700.0,0,0,0,1,0,0,0,0,0,40.63664,-73.97678,0,0.08389476316115707,5.214651589134464,0,1.0
1945.0,1000.0,0,0,0,1,0,0,0,0,0,40.63664,-73.97678,0,0.08389476316115707,5.214651589134464,0,1.0
1800.0,1000.0,0,0,0,0,0,0,0,0,0,40.622,-74.01061,0,0.6283354819765481,5.923914582415347,0,1.0
2550.0,800.0,0,1,0,1,0,0,0,0,0,40.6735,-73.92114,1,0.3600713394450888,5.229757994828405,1,4.0
2500.0,1000.0,0,1,0,1,0,0,0,0,0,40.6735,-73.92114,1,0.3600713394450888,5.229757994828405,1,4.0
2550.0,800.0,0,1,0,1,0,0,0,0,0,40.6735,-73.92114,1,0.3600713394450888,5.229757994828405,1,4.0
3000.0,1000.0,0,1,0,1,0,0,0,0,0,40.68925,-73.9328,1,0.34827507543197195,4.249357736913753,1,4.5
1695.0,650.0,0,0,0,0,0,0,0,0,0,40.59948,-73.95674,1,0.05857166634377206,7.986981387296598,0,1.0
3199.0,1000.0,0,1,0,0,0,0,0,0,0,40.70045,-73.91809,0,0.11202761487128252,4.849192248028991,1,4.5
2900.0,750.0,0,0,1,0,0,0,0,0,0,40.67455,-73.98382,0,0.17313188778600555,2.6764528235516254,1,1.0
2950.0,800.0,0,1,0,1,0,0,0,0,0,40.68683,-73.94334,0,0.47824464729869987,3.7871029584457023,1,1.0
2500.0,800.0,0,1,0,1,0,0,0,0,0,40.68683,-73.94334,0,0.47824464729869987,3.7871029584457023,1,1.0
2500.0,800.0,0,1,0,1,0,0,0,0,0,40.68683,-73.94334,0,0.47824464729869987,3.7871029584457023,1,1.0
2199.0,750.0,0,0,0,1,0,0,0,1,0,40.6405,-73.95288,0,0.22320968244484293,5.531224199545749,1,2.0
2500.0,1350.0,0,0,0,0,0,0,0,0,0,40.58852,-73.95681,0,0.15966618540514213,8.699108559732538,0,4.0
3499.0,900.0,0,0,0,0,0,0,0,0,0,40.70919,-73.95839,1,0.035957412891068734,2.7137954332231886,1,3.0
2600.0,990.0,0,1,0,0,0,0,0,0,0,40.66384,-73.89453,0,0.05520419664676473,6.775459083757666,0,3.0
2150.0,700.0,1,1,0,0,0,0,1,1,0,40.57837,-73.97337,0,0.1532098380250739,9.144243370113069,1,1.0
1850.0,900.0,0,0,0,0,0,0,0,0,0,40.61359,-73.92174,0,1.854542378082663,7.987228955785969,0,2.0
4000.0,1000.0,0,1,0,1,0,0,0,0,0,40.70574,-73.91986,0,0.0939824797021313,4.732096142377775,1,6.0
4250.0,1000.0,0,1,0,1,0,0,0,0,0,40.70574,-73.91986,0,0.0939824797021313,4.732096142377775,1,6.0
2600.0,1600.0,0,0,0,0,0,0,0,0,0,40.67179,-73.94783,0,0.19151337070327773,4.103070203691583,0,2.0
2850.0,1000.0,0,0,0,0,0,0,0,0,0,40.61673,-73.96997,0,0.22893789287745556,6.631578108448025,0,3.0
1850.0,780.0,0,0,0,1,0,0,0,1,0,40.61776,-74.02715,0,0.17285218125610086,6.280208469056761,0,1.0
2200.0,850.0,1,0,1,0,0,0,0,0,0,40.65575,-73.95436,1,0.21240162042840707,4.631748543470264,0,9.0
3050.0,700.0,1,1,0,1,0,0,0,1,0,40.66435,-73.99438,1,0.08700754146502274,3.1098090824620037,1,1.0
2969.0,700.0,1,1,0,1,0,0,0,1,0,40.66435,-73.99438,1,0.08700754146502274,3.1098090824620037,1,1.0
3025.0,800.0,1,1,0,1,0,0,0,1,0,40.66435,-73.99438,1,0.08700754146502274,3.1098090824620037,1,1.0
2800.0,500.0,1,1,0,1,0,0,0,1,0,40.66435,-73.99438,1,0.08700754146502274,3.1098090824620037,1,0.0
1850.0,650.0,0,0,0,0,0,0,0,0,0,40.6844,-73.91574,0,0.1000397083480482,5.202836312813235,0,1.0
1600.0,600.0,0,0,0,0,0,0,0,0,0,40.6844,-73.91574,0,0.1000397083480482,5.202836312813235,0,0.0
1900.0,1000.0,0,0,0,0,0,0,0,0,0,40.67215,-73.94104,0,0.20520376916814811,4.377475677977702,0,2.0
2600.0,1000.0,0,1,0,0,0,0,0,0,0,40.61923,-74.03647,0,0.3234025279676526,6.268694571997028,0,2.0
2100.0,1200.0,0,0,0,0,0,0,0,0,0,40.63938,-73.90086,0,0.4358175136245923,7.424151288356931,0,2.0
2400.0,1000.0,0,0,0,0,0,0,0,0,0,40.67895,-73.87655,0,0.22558095717129142,7.277026021119918,0,3.0
1450.0,250.0,0,0,1,0,0,0,0,0,0,40.68981,-73.90851,0,0.20931316732686697,5.4673549101026415,0,0.0
2650.0,900.0,0,0,0,0,0,0,0,0,0,40.726,-73.94691,0,0.24460795489411802,3.5449689035743197,1,3.0
2446.0,999.0,0,0,0,0,0,0,0,0,0,40.726,-73.94691,0,0.24460795489411802,3.5449689035743197,1,3.0
2400.0,1100.0,0,0,0,1,0,0,0,0,0,40.62126,-73.99696,0,0.10401982582175302,6.014969222929221,0,3.0
2446.0,999.0,0,0,0,0,0,0,0,0,0,40.71482,-73.93897,0,0.20280436660220877,3.7608853109348357,1,3.0
2695.0,900.0,0,0,1,0,0,0,0,0,0,40.69632,-73.93643,0,0.06437444397682271,3.9422074426588005,1,3.0
1650.0,700.0,0,0,0,1,0,0,0,0,0,40.62311,-74.0315,0,0.15800802608020909,5.953089045739532,0,1.0
2250.0,700.0,0,1,0,1,0,0,0,1,0,40.66931,-73.91956,0,0.3378693735706854,5.43914231412221,0,2.0
1675.0,900.0,0,0,0,0,0,0,0,1,0,40.63084,-73.96058,0,0.07852142550463986,5.914595154629176,1,1.0
2349.0,700.0,0,1,0,1,0,0,0,0,0,40.69202,-73.91979,0,0.21499000769591278,4.857190862865261,1,1.0
2349.0,700.0,0,1,0,1,0,0,0,0,0,40.69202,-73.91979,0,0.21499000769591278,4.857190862865261,1,1.0
2295.0,750.0,0,1,1,0,0,0,0,0,0,40.65132,-73.9543,1,0.2367329704886523,4.874898107322978,1,1.0
2549.0,1125.0,0,0,0,0,0,0,0,0,0,40.67401,-73.95419,0,0.19650336599745769,3.7458086847236203,1,3.0
2000.0,650.0,0,0,0,0,0,0,0,0,0,40.6024,-73.95239,0,0.2966606069550685,7.883097440606182,0,1.0
2400.0,1200.0,1,0,1,0,0,0,0,0,0,40.60644,-73.98201,1,0.11884961578205287,7.152897877775796,0,4.5
2400.0,999.0,0,0,0,1,0,0,0,0,0,40.68621,-73.92946,0,0.4225768881184714,4.481891057215655,1,3.0
2500.0,700.0,1,1,0,1,0,0,0,1,1,40.64463,-73.96991,1,0.2832371361215103,4.843810564794079,1,1.0
4358.0,1000.0,0,1,0,0,0,0,0,0,0,40.68914,-73.91151,0,0.31175424011351444,5.325416402343676,0,6.0
2999.0,900.0,0,0,0,1,0,0,0,0,0,40.66118,-73.95097,0,0.14223675365212357,4.468576989763123,1,3.0
2400.0,900.0,0,0,0,0,0,0,0,0,0,40.69217,-73.90386,0,0.20948231561082986,5.67160238347671,1,2.0
2299.0,1200.0,0,0,0,0,0,0,0,0,0,40.6728,-73.87926,0,0.10941314256083462,7.270692084700671,0,3.0
3699.0,1100.0,0,1,1,1,0,0,0,0,0,40.68469,-73.95871,1,0.28813016581379586,3.130882312074737,1,6.0
2700.0,999.0,0,0,0,0,0,0,0,0,0,40.69477,-73.96589,0,0.4360414235051366,2.4864070169731307,1,3.0
3750.0,1000.0,0,1,1,0,0,0,0,0,0,40.68768,-73.95544,1,0.11418306100981274,3.184283490285557,1,2.0
2950.0,625.0,0,0,1,0,0,0,0,0,0,40.66276,-73.98705,0,0.3454901064044941,3.3353472220625,0,1.0
4850.0,800.0,0,0,1,0,0,0,0,0,0,40.70348,-73.98952,0,0.20874275658874664,1.120825325203057,1,2.0
2199.0,700.0,0,1,1,0,0,0,0,0,0,40.65282,-73.95216,1,0.18101811907941875,4.8617142909525475,1,1.0
2350.0,800.0,0,1,1,0,0,0,0,0,0,40.65282,-73.95216,1,0.18101811907941875,4.8617142909525475,1,2.0
3499.0,800.0,0,1,1,0,0,0,0,0,0,40.7064,-73.93923,1,0.10086414345913361,3.7166767913151078,1,4.0
3750.0,1000.0,0,0,0,0,0,0,0,0,0,40.67859,-73.97962,0,0.20335382901088928,2.572335774906462,1,2.0
3000.0,642.5,0,1,1,0,0,0,0,0,0,40.68882,-73.90718,1,0.12778539800325603,5.5509813789984115,0,1.0
3600.0,949.0,0,1,1,0,0,0,0,0,0,40.68882,-73.90718,1,0.12778539800325603,5.5509813789984115,0,4.0
1550.0,600.0,0,0,0,0,0,0,0,0,0,40.60311,-74.01105,0,0.5764250828875326,7.2291899421370704,0,1.0
2699.0,950.0,0,0,0,0,0,0,0,0,0,40.72155,-73.94701,0,0.24102881138714458,3.442594814249548,1,3.0
2492.0,999.0,0,0,0,0,0,0,0,0,0,40.72155,-73.94701,0,0.24102881138714458,3.442594814249548,1,9.0
2800.0,1000.0,0,0,0,0,0,0,0,0,0,40.69634,-73.9491,0,0.05849987970356872,3.2943168078235345,0,3.0
2500.0,900.0,0,0,1,0,0,0,0,0,0,40.69211,-73.93955,1,0.3938244344640587,3.853524201522392,0,2.0
4750.0,1600.0,0,1,1,0,0,0,0,0,0,40.6875,-73.92178,1,0.1891876848604058,4.836677532456386,1,7.5
1850.0,775.0,0,0,0,0,0,0,0,0,0,40.641,-73.98191,0,0.16345408152359617,4.843042186066196,0,2.0
2700.0,1150.0,0,1,0,0,0,0,0,0,0,40.67643,-73.92323,0,0.17992733207924605,5.042147157638335,0,4.5
2699.0,1000.0,0,0,0,0,0,0,0,0,0,40.65676,-73.95284,1,0.13691410088305908,4.629106093524448,1,2.0
2300.0,800.0,0,0,1,0,0,0,0,1,0,40.58263,-73.95778,1,0.2792736316751009,9.069907691659035,0,3.0
2100.0,850.0,0,0,0,0,0,0,0,0,0,40.64147,-73.99931,0,0.25695754058246034,4.613846045595147,1,2.0
2925.0,925.0,0,0,1,0,0,0,0,0,0,40.68651,-73.96006,0,0.15512600164242368,3.0068729693257423,1,1.0
1449.0,900.0,0,0,0,0,0,0,0,0,0,40.67814,-73.91283,0,0.04472425112812782,5.494110839698847,1,1.0
2499.0,875.0,0,0,0,0,0,0,0,0,0,40.67276,-73.92644,1,0.3797331171551266,5.008198253466946,1,3.0
2800.0,800.0,0,1,0,0,0,0,0,0,0,40.69491,-73.91526,1,0.3175187929461011,5.049802691989784,1,2.0
2700.0,900.0,0,1,0,0,0,0,0,0,0,40.69491,-73.91526,1,0.3175187929461011,5.049802691989784,1,2.0
2750.0,800.0,0,1,0,0,0,0,0,0,0,40.69491,-73.91526,1,0.3175187929461011,5.049802691989784,1,2.0
1499.0,950.0,0,0,0,1,0,0,0,1,0,40.65718,-73.91673,0,0.2982052837460292,6.014243754799493,1,0.0
1495.0,650.0,0,0,0,1,0,0,0,1,0,40.65718,-73.91673,0,0.2982052837460292,6.014243754799493,1,0.0
2599.0,750.0,0,1,0,0,0,0,0,0,0,40.68197,-73.96034,1,0.23318429011542313,3.159666659145507,1,2.0
2400.0,700.0,0,0,0,0,0,0,0,0,0,40.69374,-73.91169,0,0.37074820347889176,5.248340898398941,0,2.0
2000.0,800.0,0,0,0,0,0,0,0,0,0,40.67263,-73.90678,0,0.2894943760464754,5.93485886288757,1,2.0
2000.0,800.0,0,0,0,0,0,0,0,0,0,40.67263,-73.90678,0,0.2894943760464754,5.93485886288757,1,2.0
1599.0,750.0,0,0,0,0,0,0,0,0,0,40.67216,-73.9261,0,0.36638961827029765,5.043897606733476,1,1.0
3199.0,900.0,0,1,1,0,0,0,0,0,0,40.70303,-73.92726,1,0.32490855371304683,4.354746571058663,1,3.0
2500.0,980.0,0,0,0,0,0,0,0,0,0,40.65257,-73.92736,0,0.8694555363288209,5.775446013867278,0,3.0
2200.0,700.0,0,0,0,0,0,0,0,0,0,40.68574,-73.95274,0,0.27621108604016276,3.370516214538885,1,2.0
2699.0,900.0,0,1,1,0,0,0,0,0,0,40.66445,-73.95292,1,0.12685006715231678,4.23578341664223,1,4.0
3500.0,3800.0,1,0,1,0,0,0,0,0,0,40.67824,-73.94988,1,0.13951103830763037,3.7588689756728857,0,3.0
1600.0,500.0,0,0,0,0,0,0,0,0,0,40.61273,-74.03451,0,0.2803629942984732,6.68719226854199,0,0.0
2695.0,760.0,0,1,0,1,0,0,0,0,0,40.67886,-74.0001,0,0.23264387956778707,2.063771243107276,0,2.0
3199.0,1000.0,0,0,0,1,0,0,0,0,0,40.69728,-73.9218,1,0.19235206291540097,4.684818318767578,1,3.0
3300.0,1500.0,0,0,0,1,0,0,0,0,0,40.68154,-73.98066,0,0.18817393076743003,2.3803305867208207,1,6.0
2500.0,800.0,0,0,0,0,0,0,0,0,0,40.66048,-73.87737,0,0.5066404549829427,7.685966712891054,0,3.0
2700.0,800.0,0,1,0,1,0,0,0,0,0,40.64104,-73.99256,0,0.08850867755181646,4.699806888685461,0,2.0
2700.0,800.0,0,1,0,1,0,0,0,0,0,40.64104,-73.99256,0,0.08850867755181646,4.699806888685461,0,2.0
3300.0,850.0,0,0,0,0,0,0,0,0,0,40.67389,-73.9587,0,0.05907991076125501,3.5692841181055375,1,3.0
2000.0,600.0,0,0,0,0,0,0,0,0,0,40.69893,-73.91198,0,0.07083861014905855,5.178949507921755,0,4.0
3700.0,1368.0,1,0,1,0,0,0,0,1,0,40.65448,-73.94838,1,0.15579019757371723,4.901226406969392,0,0.0
2400.0,800.0,0,1,0,0,0,0,0,0,0,40.67629,-73.92918,0,0.19902453199742268,4.766862339326211,0,2.0
1900.0,700.0,0,0,0,0,0,0,0,0,0,40.60804,-73.96122,0,0.1891691305375532,7.350703458107931,0,2.0
2999.0,900.0,0,1,1,0,0,0,0,0,0,40.6989,-73.93652,1,0.1414373814898573,3.905708865613221,1,4.0
2200.0,1000.0,0,0,0,0,0,0,0,0,0,40.62251,-73.90504,0,1.5980558590669256,8.064320651077345,0,6.0
2600.0,999.0,0,0,0,0,0,0,0,0,0,40.71167,-73.94151,0,0.03683715751181518,3.6062195826444245,1,2.0
3200.0,1000.0,0,0,0,0,0,0,0,0,0,40.64653,-73.97734,0,0.15580146461100153,4.565493500227161,0,2.0
3000.0,1000.0,0,0,0,0,0,0,0,0,0,40.7024,-73.93019,1,0.27909396746364,4.205336960163206,1,3.0
2300.0,1100.0,0,0,0,1,0,0,0,0,0,40.61245,-73.95874,0,0.23913811846693733,7.114161894329465,0,3.0
2500.0,650.0,1,0,1,0,0,0,0,0,0,40.6941,-73.94624,1,0.17222163042783367,3.4787159215714505,0,0.0
7000.0,1500.0,0,0,1,0,0,0,0,0,0,40.63153,-74.03037,0,0.2729356572121739,5.370781849348346,0,3.0
2300.0,800.0,0,1,0,1,0,0,0,0,0,40.67802,-73.91046,0,0.01053431369786764,5.612570959143819,1,2.0
3500.0,1200.0,1,1,1,0,0,0,1,1,0,40.5773,-73.95841,1,0.10040848310061418,9.412001115258528,1,4.0
3600.0,1000.0,0,1,0,0,0,0,0,0,0,40.72696,-73.94214,1,0.49334764111240975,3.8020885526910426,1,4.5
7500.0,1100.0,1,0,1,1,0,1,1,0,1,40.70999,-73.99094,0,0.19385429038782348,1.0190714738355413,0,4.0
