rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,income_restrictions,latitude,longitude,zipcode,dishwasher,dist_seattle,dist_transit,neighborhood,pets_allowed,zipcode_id _0.0,zipcode_id _1.0,zipcode_id _2.0,zipcode_id _3.0,zipcode_id _4.0,zipcode_id _5.0
7.3537223303996315,2,2.0,6.431331081933479,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1098794630722715,0,0.0,6.1070228877422545,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.391917113392602,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.27931883541462,0,1.0,5.783825182329737,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,1,0,0,47.60214,-122.31338,98122,0.0,1.0232089326267475,0.0377211038769934,Minor,1,0,0,0,0,0,1
6.9865664594064265,1,1.0,6.263398262591624,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,1,0,1,47.47746,-122.3318,98168,1.0,8.745377932204265,0.0908020412487746,,1,0,1,0,0,0,0
7.174724309836376,1,1.0,6.333279628139691,2022-04-30,2022-04-10,1,0,1,0,0,0,0,0,1,0,1,47.47746,-122.3318,98168,1.0,8.745377932204265,0.0908020412487746,,1,0,1,0,0,0,0
7.170119543449628,0,0.0,5.6131281063880705,2022-04-01,2022-04-01,1,0,0,1,0,0,0,0,0,0,0,47.605,-122.32312,98104,,0.5653470097623922,0.0453661379133542,Yesler Terrace,1,0,0,0,0,0,1
7.003065458786462,0,0.0,5.204006687076795,2022-04-01,2022-04-01,1,0,0,1,0,0,0,0,0,0,0,47.605,-122.32312,98104,,0.5653470097623922,0.0453661379133542,Yesler Terrace,1,0,0,0,0,0,1
7.1891677384203225,0,0.0,5.616771097666572,2022-04-07,2022-04-01,0,0,1,0,0,0,0,0,0,0,0,47.69803,-122.34926,98103,0.0,6.528981558208693,0.2150726187759852,Greenwood,1,1,0,0,0,0,0
6.932447891572509,0,1.0,5.41610040220442,2022-04-10,2022-04-10,0,0,0,0,0,1,0,0,0,0,0,47.70375,-122.3465,98133,0.0,6.91131775517468,0.1038170121836124,Greenwood,1,0,0,0,0,1,0
