rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,latitude,longitude,zipcode,dishwasher,price/sqft,dist_seattle,dist_transit,zipcode_cluster_id,neighborhood
1995.0,2,2.0,1200.0,2022-04-11,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.73385,-122.35636,98133,0,1.6625,9.024902018706646,0.03219866437587813,4.0,Broadview
1995.0,1,1.0,649.0,2022-04-10,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61017,-122.33865,98101,0,3.073959938366718,0.4552985638269895,0.025720313089095864,5.0,Central Business District
2025.0,1,1.0,794.0,2022-04-10,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.65397,-122.38885,98199,0,2.5503778337531484,4.26176806715481,0.16588971493645685,0.0,Lawton Park
2100.0,2,1.0,750.0,2022-04-10,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7005,-122.36267,98117,0,2.8,6.788391508066939,0.08245797331321046,0.0,Greenwood
2000.0,1,1.0,695.0,2022-04-10,2022-04-10,0,0,0,0,0,0,0,0,0,0,1,0,0,47.6326,-122.31966,98102,0,2.8776978417266186,2.103067950611081,0.033623932758038946,5.0,Broadway
2100.0,1,1.0,996.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,47.46727,-122.34121,98166,1,2.108433734939759,9.452232962008418,0.053376622493112855,,
2050.0,0,1.0,3450.0,2022-05-05,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.63476,-122.27685,98112,0,0.5942028985507246,3.448132999108757,0.012512396848345868,3.0,Madison Park
2150.0,4,1.0,1500.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.76353,-122.33886,98133,1,1.4333333333333333,11.022898747760053,0.03876371567357282,4.0,
2100.0,2,1.0,850.0,2022-09-11,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.66588,-122.31812,98105,0,2.4705882352941178,4.3476562163159524,0.09317765923334521,3.0,University District
1995.0,2,3.0,1180.0,2022-04-10,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.73347,-122.35629,98133,0,1.6906779661016949,8.998448281107517,0.03571078948011601,4.0,Broadview
1995.0,2,1.5,1190.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,0,0,0,47.70772,-122.35587,98133,1,1.6764705882352942,7.229952008028943,0.04475503168119949,4.0,Broadview
1925.0,1,1.0,750.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,0,1,0,47.62172,-122.31339,98112,1,2.566666666666667,1.5892365592095434,0.07087632779865785,3.0,Broadway
3000.0,1,1.0,550.0,2022-10-01,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.63689,-122.32626,98102,1,5.454545454545454,2.3091451736292563,0.028493611415366178,5.0,Eastlake
2050.0,2,2.0,950.0,2022-04-01,2022-04-01,1,0,1,0,0,0,0,0,1,1,1,1,0,47.60537,-122.31979,98122,1,2.1578947368421053,0.7224568783501302,0.040347464746668754,5.0,Yesler Terrace
2070.0,2,2.0,950.0,2022-04-01,2022-04-01,1,0,1,0,0,0,0,0,1,1,1,1,0,47.60537,-122.31979,98122,1,2.1789473684210527,0.7224568783501302,0.040347464746668754,5.0,Yesler Terrace
2399.0,2,2.0,950.0,2022-04-18,2022-04-10,1,0,1,0,0,0,0,0,1,1,1,1,0,47.60537,-122.31979,98122,1,2.5252631578947367,0.7224568783501302,0.040347464746668754,5.0,Yesler Terrace
2200.0,0,0.0,588.0,2022-05-27,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.741496598639456,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2510.0,0,0.0,574.0,2022-04-19,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.372822299651568,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4403.0,2,2.0,1141.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.8588957055214723,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4235.0,2,2.0,1187.0,2022-04-01,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.5678180286436394,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4523.0,2,2.0,1141.0,2022-04-13,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.9640666082383875,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2795.0,1,1.0,733.0,2022-04-28,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.8130968622100956,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3400.0,1,1.0,890.0,2022-04-22,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.8202247191011236,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4543.0,2,2.0,1141.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.98159509202454,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3360.0,1,1.0,836.0,2022-05-07,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.019138755980861,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3065.0,1,1.0,797.0,2022-05-19,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.8456712672521958,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2660.0,1,1.0,714.0,2022-04-16,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.7254901960784315,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2670.0,1,1.0,714.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.7394957983193278,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2810.0,1,1.0,697.0,2022-04-14,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.031563845050215,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4405.0,2,2.0,1187.0,2022-04-01,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.7110362257792753,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2915.0,1,1.0,733.0,2022-04-05,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.9768076398362893,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4829.0,2,2.0,1141.0,2022-05-06,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.23225241016652,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2940.0,1,1.0,733.0,2022-04-25,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.0109140518417465,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3712.0,1,1.0,836.0,2022-06-09,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.440191387559809,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2924.0,1,1.0,697.0,2022-05-12,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.195121951219512,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2950.0,1,1.0,733.0,2022-05-13,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.024556616643929,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3190.0,1,1.0,797.0,2022-04-28,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.0025094102885825,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2570.0,0,0.0,571.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.500875656742557,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
2965.0,1,1.0,697.0,2022-04-30,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.253945480631277,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3571.0,1,1.0,904.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,3.950221238938053,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3880.0,1,1.0,832.0,2022-04-01,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.663461538461538,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4092.0,1,1.0,836.0,2022-05-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.894736842105263,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3140.0,1,1.0,711.0,2022-04-01,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.416315049226442,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4102.0,1,1.0,836.0,2022-04-15,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.9066985645933014,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4095.0,1,1.0,890.0,2022-04-23,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.601123595505618,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4030.0,1,1.0,832.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.84375,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3035.0,1,1.0,697.0,2022-04-19,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.354375896700144,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4235.0,1,1.0,890.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.758426966292135,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
3891.0,1,1.0,904.0,2022-04-13,2022-04-01,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.304203539823009,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4235.0,1,1.0,965.0,2022-04-10,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.38860103626943,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
4399.0,1,1.0,899.0,2022-05-13,2022-04-10,1,1,1,0,1,1,1,0,1,1,1,1,0,47.61173,-122.34242,98121,1,4.89321468298109,0.6312271423837104,0.02591396444771363,5.0,Pike-Market
5060.0,2,2.0,1248.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.05448717948718,0.9643484374187903,0.040868884202506076,5.0,Belltown
3410.0,1,1.0,849.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.016489988221437,0.9643484374187903,0.040868884202506076,5.0,Belltown
3395.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.254385964912281,0.9643484374187903,0.040868884202506076,5.0,Belltown
2835.0,1,1.0,585.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.846153846153846,0.9643484374187903,0.040868884202506076,5.0,Belltown
3230.0,1,1.0,654.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.938837920489297,0.9643484374187903,0.040868884202506076,5.0,Belltown
3425.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.291979949874687,0.9643484374187903,0.040868884202506076,5.0,Belltown
6530.0,3,3.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.439157036029911,0.9643484374187903,0.040868884202506076,5.0,Belltown
5075.0,2,2.0,1248.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.066506410256411,0.9643484374187903,0.040868884202506076,5.0,Belltown
3425.0,1,1.0,849.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.034157832744405,0.9643484374187903,0.040868884202506076,5.0,Belltown
3410.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.273182957393484,0.9643484374187903,0.040868884202506076,5.0,Belltown
2850.0,1,1.0,585.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.871794871794871,0.9643484374187903,0.040868884202506076,5.0,Belltown
3245.0,1,1.0,654.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.961773700305811,0.9643484374187903,0.040868884202506076,5.0,Belltown
3440.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.31077694235589,0.9643484374187903,0.040868884202506076,5.0,Belltown
6545.0,3,3.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.449354180829368,0.9643484374187903,0.040868884202506076,5.0,Belltown
5090.0,2,2.0,1248.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.078525641025641,0.9643484374187903,0.040868884202506076,5.0,Belltown
3440.0,1,1.0,849.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.051825677267374,0.9643484374187903,0.040868884202506076,5.0,Belltown
3425.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.291979949874687,0.9643484374187903,0.040868884202506076,5.0,Belltown
2865.0,1,1.0,585.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.897435897435898,0.9643484374187903,0.040868884202506076,5.0,Belltown
3260.0,1,1.0,654.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.984709480122324,0.9643484374187903,0.040868884202506076,5.0,Belltown
3455.0,1,1.0,798.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.329573934837093,0.9643484374187903,0.040868884202506076,5.0,Belltown
6560.0,3,3.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.459551325628824,0.9643484374187903,0.040868884202506076,5.0,Belltown
5395.0,2,2.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.6675730795377293,0.9643484374187903,0.040868884202506076,5.0,Belltown
5410.0,2,2.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.6777702243371855,0.9643484374187903,0.040868884202506076,5.0,Belltown
5425.0,2,2.0,1471.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.6879673691366417,0.9643484374187903,0.040868884202506076,5.0,Belltown
14350.0,3,3.0,2161.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,6.640444238778343,0.9643484374187903,0.040868884202506076,5.0,Belltown
14470.0,3,3.0,2299.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,6.294040887342323,0.9643484374187903,0.040868884202506076,5.0,Belltown
14365.0,3,3.0,2161.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,6.647385469689958,0.9643484374187903,0.040868884202506076,5.0,Belltown
14485.0,3,3.0,2299.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,6.300565463244889,0.9643484374187903,0.040868884202506076,5.0,Belltown
4390.0,2,2.0,1065.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.122065727699531,0.9643484374187903,0.040868884202506076,5.0,Belltown
2275.0,1,1.0,550.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.136363636363637,0.9643484374187903,0.040868884202506076,5.0,Belltown
2965.0,1,1.0,792.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.7436868686868685,0.9643484374187903,0.040868884202506076,5.0,Belltown
3140.0,1,1.0,785.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.0,0.9643484374187903,0.040868884202506076,5.0,Belltown
5680.0,3,3.0,1345.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.223048327137547,0.9643484374187903,0.040868884202506076,5.0,Belltown
2300.0,1,1.0,544.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.227941176470588,0.9643484374187903,0.040868884202506076,5.0,Belltown
4425.0,2,2.0,1113.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.975741239892183,0.9643484374187903,0.040868884202506076,5.0,Belltown
2305.0,0,0.0,520.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.4326923076923075,0.9643484374187903,0.040868884202506076,5.0,Belltown
4405.0,2,2.0,1065.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.136150234741784,0.9643484374187903,0.040868884202506076,5.0,Belltown
2290.0,1,1.0,550.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.163636363636364,0.9643484374187903,0.040868884202506076,5.0,Belltown
2980.0,1,1.0,792.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.7626262626262625,0.9643484374187903,0.040868884202506076,5.0,Belltown
3155.0,1,1.0,785.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.019108280254777,0.9643484374187903,0.040868884202506076,5.0,Belltown
5695.0,3,3.0,1345.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.234200743494424,0.9643484374187903,0.040868884202506076,5.0,Belltown
4440.0,2,2.0,1113.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.98921832884097,0.9643484374187903,0.040868884202506076,5.0,Belltown
3160.0,1,1.0,705.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.4822695035460995,0.9643484374187903,0.040868884202506076,5.0,Belltown
2320.0,0,0.0,520.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.461538461538462,0.9643484374187903,0.040868884202506076,5.0,Belltown
4420.0,2,2.0,1065.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.150234741784038,0.9643484374187903,0.040868884202506076,5.0,Belltown
3070.0,1,1.0,792.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,3.8762626262626263,0.9643484374187903,0.040868884202506076,5.0,Belltown
3170.0,1,1.0,785.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.038216560509555,0.9643484374187903,0.040868884202506076,5.0,Belltown
5785.0,3,3.0,1345.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.301115241635688,0.9643484374187903,0.040868884202506076,5.0,Belltown
4455.0,2,2.0,1113.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.002695417789758,0.9643484374187903,0.040868884202506076,5.0,Belltown
3175.0,1,1.0,705.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.50354609929078,0.9643484374187903,0.040868884202506076,5.0,Belltown
2335.0,0,0.0,520.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.490384615384615,0.9643484374187903,0.040868884202506076,5.0,Belltown
3190.0,1,1.0,705.0,2022-07-15,2022-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,47.61797,-122.33506,98121,1,4.524822695035461,0.9643484374187903,0.040868884202506076,5.0,Belltown
3037.0,1,1.0,615.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.938211382113821,0.963722956852122,0.03977023732902582,5.0,Belltown
3861.0,1,1.0,731.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,5.281805745554036,0.963722956852122,0.03977023732902582,5.0,Belltown
3297.0,1,1.0,877.0,2022-05-08,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,3.7594070695553023,0.963722956852122,0.03977023732902582,5.0,Belltown
3511.0,1,1.0,731.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.803009575923393,0.963722956852122,0.03977023732902582,5.0,Belltown
3276.0,1,1.0,821.0,2022-04-18,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,3.990255785627284,0.963722956852122,0.03977023732902582,5.0,Belltown
2627.0,1,1.0,634.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.143533123028392,0.963722956852122,0.03977023732902582,5.0,Belltown
4583.0,2,2.0,1041.0,2022-04-27,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.402497598463016,0.963722956852122,0.03977023732902582,5.0,Belltown
3057.0,1,1.0,615.0,2022-04-01,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.970731707317073,0.963722956852122,0.03977023732902582,5.0,Belltown
4600.0,2,2.0,1041.0,2022-05-18,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.418828049951969,0.963722956852122,0.03977023732902582,5.0,Belltown
4793.0,2,2.0,1041.0,2022-04-10,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.604226705091258,0.963722956852122,0.03977023732902582,5.0,Belltown
2957.0,1,1.0,643.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.598755832037325,0.963722956852122,0.03977023732902582,5.0,Belltown
3012.0,1,1.0,574.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,5.2473867595818815,0.963722956852122,0.03977023732902582,5.0,Belltown
2877.0,1,1.0,620.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.640322580645162,0.963722956852122,0.03977023732902582,5.0,Belltown
2902.0,1,1.0,620.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.680645161290323,0.963722956852122,0.03977023732902582,5.0,Belltown
4538.0,2,2.0,1046.0,2022-04-01,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.338432122370937,0.963722956852122,0.03977023732902582,5.0,Belltown
3027.0,1,1.0,574.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,5.2735191637630665,0.963722956852122,0.03977023732902582,5.0,Belltown
3386.0,1,1.0,745.0,2022-04-13,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.5449664429530205,0.963722956852122,0.03977023732902582,5.0,Belltown
3156.0,1,1.0,944.0,2022-07-07,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,3.343220338983051,0.963722956852122,0.03977023732902582,5.0,Belltown
2271.0,0,0.0,420.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,5.4071428571428575,0.963722956852122,0.03977023732902582,5.0,Belltown
3042.0,1,1.0,574.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,5.299651567944251,0.963722956852122,0.03977023732902582,5.0,Belltown
3666.0,1,1.0,835.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.390419161676647,0.963722956852122,0.03977023732902582,5.0,Belltown
4670.0,2,2.0,1046.0,2022-06-13,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.4646271510516256,0.963722956852122,0.03977023732902582,5.0,Belltown
5038.0,2,2.0,1046.0,2022-06-02,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.816443594646271,0.963722956852122,0.03977023732902582,5.0,Belltown
2937.0,1,1.0,620.0,2022-04-01,2022-04-01,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.737096774193549,0.963722956852122,0.03977023732902582,5.0,Belltown
2571.0,0,0.0,420.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,6.121428571428571,0.963722956852122,0.03977023732902582,5.0,Belltown
2887.0,1,1.0,620.0,2022-04-10,2022-04-10,1,1,0,0,0,0,1,0,0,0,1,1,0,47.61768,-122.3393,98121,0,4.656451612903226,0.963722956852122,0.03977023732902582,5.0,Belltown
