rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,borough,dishwasher,dist_transit,dist_midtown,pets_allowed,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_16.0
8.37793112408273,0,1.0,5.7899601708972535,0,1,0,0,0,0,0,0,0,Manhattan,1,0.05966971141944406,1.3390910894745744,0,0,0,0,0,0,0,1,0,0,0,0
8.281470857895167,0,1.0,5.7899601708972535,0,1,0,0,0,0,0,0,0,Manhattan,1,0.05966971141944406,1.3390910894745744,0,0,0,0,0,0,0,1,0,0,0,0
8.433811582477187,0,1.0,6.028278520230698,0,1,0,0,0,0,0,0,0,Manhattan,1,0.05966971141944406,1.3390910894745744,0,0,0,0,0,0,0,1,0,0,0,0
8.60337088765729,2,1.0,6.721425700790643,0,1,0,0,0,0,0,0,0,Manhattan,1,0.05966971141944406,1.3390910894745744,0,0,0,0,0,0,0,1,0,0,0,0
8.48673398393153,2,1.0,6.690842277418564,0,1,0,0,0,0,0,0,0,Manhattan,1,0.05966971141944406,1.3390910894745744,0,0,0,0,0,0,0,1,0,0,0,0
8.647343875881283,4,2.0,7.003065458786462,0,0,0,0,0,0,0,0,0,Manhattan,0,0.22051822209577962,1.2667987275315522,1,0,0,0,0,0,0,0,1,0,0,0
8.690810307580046,1,1.0,6.509514015963292,1,1,1,0,1,1,0,1,1,Manhattan,1,0.12172982931772233,0.5157847176618833,1,0,0,0,0,0,0,1,0,0,0,0
9.049467146388098,2,2.0,6.956545443151569,1,1,1,0,1,1,0,1,1,Manhattan,1,0.12172982931772233,0.5157847176618833,1,0,0,0,0,0,0,1,0,0,0,0
8.699514748210191,4,1.0,6.907755278982137,0,0,0,1,0,0,0,0,0,Manhattan,0,0.052916151272794684,0.5786433786580275,1,0,0,0,0,0,0,1,0,0,0,0
8.006367567650246,2,1.0,6.309918278226516,0,0,0,1,0,0,0,0,0,Manhattan,0,0.052916151272794684,0.5786433786580275,1,0,0,0,0,0,0,1,0,0,0,0
8.556413904569519,3,1.0,6.745236349484363,0,0,0,1,0,0,0,0,0,Manhattan,0,0.052916151272794684,0.5786433786580275,1,0,0,0,0,0,0,1,0,0,0,0
8.181720455128108,2,1.0,6.620073206530356,0,0,0,1,0,0,0,0,0,Manhattan,0,0.3278686382406961,0.745160938800742,0,0,0,1,0,0,0,0,0,0,0,0
8.181720455128108,2,1.0,6.745236349484363,0,0,0,1,0,0,0,0,0,Manhattan,0,0.3278686382406961,0.745160938800742,0,0,0,1,0,0,0,0,0,0,0,0
8.852950887099581,4,2.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,0.2144449671768588,2.2194181088646054,1,0,0,0,0,0,0,0,1,0,0,0
8.902455592206882,4,2.0,7.170119543449628,0,0,1,0,0,0,0,0,0,Manhattan,1,0.2144449671768588,2.2194181088646054,1,0,0,0,0,0,0,0,1,0,0,0
8.411832675758411,0,1.0,7.313220387090301,0,0,0,0,0,0,0,0,0,Manhattan,0,0.26794270037119905,2.378206480247777,0,0,1,0,0,0,0,0,0,0,0,0
8.069342366811636,1,1.0,6.620073206530356,0,0,0,0,0,0,0,1,0,Manhattan,0,0.20852144782204388,2.495667473992479,0,0,1,0,0,0,0,0,0,0,0,0
7.562681246721884,1,1.0,6.437751649736401,0,0,0,0,0,0,0,1,0,Manhattan,0,0.0723318892740331,7.354288690438411,1,1,0,0,0,0,0,0,0,0,0,0
8.811354229965728,2,2.0,7.003065458786462,1,0,0,1,1,1,1,0,0,Manhattan,0,0.040642330698658316,0.9923993506615886,0,0,0,1,0,0,0,0,0,0,0,0
8.411832675758411,1,1.0,6.363028103540465,1,0,0,1,1,1,1,0,0,Manhattan,0,0.040642330698658316,0.9923993506615886,0,0,0,1,0,0,0,0,0,0,0,0
8.40737832540903,1,1.0,6.345636360828596,1,0,0,1,1,1,1,0,0,Manhattan,0,0.040642330698658316,0.9923993506615886,0,0,0,1,0,0,0,0,0,0,0,0
8.899730794880696,2,2.0,7.090076835776092,1,0,0,1,1,1,1,0,0,Manhattan,0,0.040642330698658316,0.9923993506615886,0,0,0,1,0,0,0,0,0,0,0,0
8.779557455883728,2,2.0,7.090076835776092,0,1,1,0,0,0,0,0,0,Manhattan,1,0.28479693596267663,3.1986842969939744,1,0,0,0,0,0,1,0,0,0,0,0
7.488293515159428,1,1.0,6.476972362889683,1,0,1,0,0,0,0,0,0,Manhattan,1,0.09504450494751285,8.667759793771202,0,1,0,0,0,0,0,0,0,0,0,0
7.488293515159428,1,1.0,6.309918278226516,1,0,1,0,0,0,0,0,0,Manhattan,1,0.09504450494751285,8.667759793771202,0,1,0,0,0,0,0,0,0,0,0,0
8.555451903533328,2,1.0,6.745236349484363,0,0,1,0,0,0,0,0,0,Manhattan,0,0.3135127929842628,1.7966363488093853,0,0,0,0,0,0,0,0,1,0,0,0
7.772752716468742,0,1.0,5.991464547107982,0,0,0,1,0,0,0,1,0,Manhattan,0,0.15631250760600504,0.3753192477459999,1,0,0,0,0,0,0,1,0,0,0,0
8.809116258125274,4,2.0,7.1929342212158,0,0,0,1,0,0,0,1,0,Manhattan,0,0.15631250760600504,0.3753192477459999,1,0,0,0,0,0,0,1,0,0,0,0
8.779557455883728,2,2.0,6.907755278982137,0,1,0,1,0,0,0,1,0,Manhattan,1,0.07814119062348417,1.8470408870485397,1,0,0,1,0,0,0,0,0,0,0,0
8.100161446936607,2,1.0,6.529418838262226,0,0,0,0,0,0,0,0,0,Manhattan,1,0.3356830062225804,2.2435952671073687,1,0,1,0,0,0,0,0,0,0,0,0
8.157657015196472,3,1.0,6.684611727667927,0,0,0,0,0,0,0,0,0,Manhattan,0,0.16791705323635994,3.4046326257017108,0,0,0,0,0,0,0,0,0,1,0,0
8.131530710604252,3,1.0,6.907755278982137,0,0,0,0,0,0,0,0,0,Manhattan,0,0.24975495943478604,3.469264083147914,0,0,1,0,0,0,0,0,0,0,0,0
7.919356190660617,0,1.0,6.214608098422191,0,0,0,1,0,0,0,0,0,Manhattan,0,0.18231261369675184,1.7032387086375531,0,0,0,1,0,0,0,0,0,0,0,0
8.987196820661973,2,2.0,7.495541943884256,0,0,0,0,0,0,0,0,0,Manhattan,1,0.1925105826549368,1.9955449299260053,0,0,0,0,0,0,0,0,1,0,0,0
7.7406644019172415,2,1.0,6.741700694652055,0,0,0,0,0,0,0,0,0,Manhattan,0,0.060506106298578465,3.3052216597188804,0,0,1,0,0,0,0,0,0,0,0,0
8.656955133791396,3,1.0,6.476972362889683,0,0,0,0,0,0,0,0,0,Manhattan,0,0.12942552913061983,2.045774834777331,0,0,0,0,0,0,0,0,1,0,0,0
8.656955133791396,3,1.0,6.476972362889683,0,0,0,0,0,0,0,0,0,Manhattan,0,0.12942552913061983,2.045774834777331,0,0,0,0,0,0,0,0,1,0,0,0
8.507142855562735,1,1.0,6.907755278982137,0,0,0,1,0,0,0,1,0,Manhattan,0,0.24048252035988818,1.9188090879147197,0,0,1,0,0,0,0,0,0,0,0,0
8.411832675758411,3,1.0,6.907755278982137,0,0,0,1,0,0,0,1,0,Manhattan,0,0.15859235234214114,2.0624503444290365,1,0,1,0,0,0,0,0,0,0,0,0
8.318742252692399,2,1.0,7.003065458786462,0,0,0,1,0,0,0,0,0,Manhattan,0,0.09719044287869964,2.39025037782264,1,0,0,0,0,0,0,0,0,1,0,0
