rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,garage,income_restrictions,dist_seattle,dist_transit,pets_allowed,zipcode_cluster
9.30492301446213,3,3.0,7.350516171833998,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.302463660851988,3,3.0,7.317212408359839,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.31154225248515,3,3.0,7.317212408359839,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.318297513481275,3,3.0,7.317212408359839,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.315870873185647,3,3.0,7.2682230211595655,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.324829098460881,3,3.0,7.2682230211595655,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.33149549353265,3,3.0,7.2682230211595655,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.32420462812523,3,3.0,7.38770923908104,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.333088837235236,3,3.0,7.38770923908104,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.33970057728189,3,3.0,7.38770923908104,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.343646739284408,3,3.0,7.260522598089852,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.348013177101256,3,3.0,7.260522598089852,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.348013177101256,3,3.0,7.260522598089852,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.383368881858544,3,3.0,7.3632795869630385,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.387565631345389,3,3.0,7.3632795869630385,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
9.387565631345389,3,3.0,7.3632795869630385,1,1,1,0,0,0,1,1,1,0,1.0548511567324903,0.0509169356707817,1,3
8.496990484098719,3,3.0,7.433666540166168,0,0,1,0,0,0,0,0,1,0,3.530217307123448,0.0562381483908826,1,2
7.110696122978827,0,0.0,5.356586274672012,0,0,1,0,0,1,0,0,0,0,4.23727207754855,0.0473760350938344,0,2
7.388327859577107,0,0.0,5.497168225293202,0,0,1,0,0,1,0,0,0,0,4.23727207754855,0.0473760350938344,0,2
7.4815557019095165,0,0.0,5.497168225293202,0,0,1,0,0,1,0,0,0,0,4.23727207754855,0.0473760350938344,0,2
7.45298232946546,0,0.0,5.497168225293202,0,0,1,0,0,1,0,0,0,0,4.23727207754855,0.0473760350938344,0,2
8.517193191416238,3,3.0,7.9017475185201445,0,0,0,0,0,0,0,0,0,0,2.3816543522582867,0.0255951186613712,0,4
8.003028666384733,3,1.0,6.937314081223682,0,0,0,0,0,0,0,0,0,0,1.7987431192890568,0.1108777834094791,1,3
8.294049640102028,4,2.0,7.828038032125829,0,1,1,0,0,0,0,0,0,0,6.881872137788979,0.0639025593084243,0,5
6.851184927493743,0,1.0,5.278114659230517,0,0,0,1,0,1,0,1,0,1,1.6521871281636646,0.0491357249610814,0,3
7.1891677384203225,0,1.0,5.755742213586912,0,0,0,1,0,1,0,1,0,1,1.6521871281636646,0.0491357249610814,0,3
6.851184927493743,0,1.0,5.278114659230517,0,0,0,1,0,1,0,1,0,1,1.6521871281636646,0.0491357249610814,0,3
7.1891677384203225,0,1.0,5.755742213586912,0,0,0,1,0,1,0,1,0,1,1.6521871281636646,0.0491357249610814,0,3
7.521859252201629,1,1.0,6.220590170099739,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.660114319173928,1,1.0,6.393590753950631,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.753623546559746,1,1.0,6.297109319933935,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.890208213109961,1,1.0,6.486160788944089,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.65491704784832,1,1.0,6.530877627725885,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.621195162809845,1,1.0,6.530877627725885,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.635786861395585,1,1.0,6.467698726104354,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.593877844605118,1,1.0,6.3818160174060985,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
7.802209316247118,1,1.0,6.2766434893416445,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
8.17948018535889,2,2.0,7.134093721192866,1,1,1,0,1,1,0,0,1,0,0.7312116351360624,0.1220247538458018,1,3
8.039157390473237,2,1.0,7.265429723253953,0,0,0,0,0,0,0,0,0,0,2.529356844696744,0.1096400453940906,0,1
7.396335293800808,0,0.0,6.516193076042964,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.408530566894626,0,0.0,6.516193076042964,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.429520842786462,0,0.0,6.317164686747284,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.543802867501509,1,1.0,6.569481420414296,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.587817219993427,1,1.0,6.424869023905388,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.587817219993427,1,1.0,6.424869023905388,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.446585099157725,1,1.0,6.406879986069314,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.440733707389261,1,1.0,6.406879986069314,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.923710333969238,2,2.0,6.70196036600254,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
8.106816038947052,2,2.0,7.04141166379481,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
8.09162741160107,2,2.0,6.9985096422506015,1,0,1,0,0,1,0,1,0,0,1.2411325942790852,0.0495345211591681,1,3
7.402451520818244,1,1.0,6.104793232414985,0,0,1,0,0,1,1,0,1,0,6.079855273984911,0.0269138770512165,1,1
7.316548177182976,1,1.0,6.104793232414985,0,0,1,0,0,1,1,0,1,0,6.079855273984911,0.0269138770512165,1,1
7.402451520818244,1,1.0,6.2324480165505225,0,0,1,0,0,1,1,0,1,0,6.079855273984911,0.0269138770512165,1,1
7.696212639346407,2,1.5,6.565264970035361,0,1,1,0,0,0,0,0,0,0,5.31641266055263,0.0801554048382245,1,0
7.4127640174265625,1,1.0,6.706862336602747,0,1,0,1,0,0,0,0,0,0,0.9946748462615408,0.0646078815587455,1,3
6.932447891572509,0,1.0,5.41610040220442,0,0,0,0,0,1,0,0,0,0,6.91131775517468,0.1038170121836124,1,6
6.932447891572509,0,1.0,5.41610040220442,0,0,0,0,0,1,0,0,0,0,6.91131775517468,0.1038170121836124,1,6
7.824046010856292,2,1.0,7.003065458786462,0,0,0,0,0,0,0,0,0,0,2.336609262791491,0.0394706532601061,0,3
7.696212639346407,1,1.0,6.455198563340122,1,0,1,0,0,1,0,1,0,0,1.0695459337649345,0.0264060674043294,1,3
7.649692623711514,1,1.0,6.0844994130751715,1,0,1,0,0,1,0,1,0,0,1.0695459337649345,0.0264060674043294,1,3
7.779048644925556,1,1.0,6.70808408385307,1,0,1,0,0,1,0,1,0,0,1.0695459337649345,0.0264060674043294,1,3
7.7406644019172415,1,1.0,6.483107351457199,1,0,1,0,0,1,0,1,0,0,1.0695459337649345,0.0264060674043294,1,3
8.281470857895167,3,2.0,7.2078598714324755,0,0,1,0,0,0,0,0,0,0,1.7584986851215727,0.0431313290639348,1,3
8.1886891244442,4,3.5,6.860663671448287,0,0,0,0,0,0,0,0,0,0,4.6940802059341165,0.0351583584942666,0,2
8.160518247477505,3,2.0,7.745002803515839,0,0,0,0,0,0,0,0,0,0,6.283317352355978,0.2761079923704991,0,2
7.546974117516527,1,1.0,6.3818160174060985,1,1,1,0,0,1,0,1,1,0,1.384766076956798,0.0868190286699379,1,3
7.598399329323964,1,1.0,6.380122536899765,1,1,1,0,0,1,0,1,1,0,1.384766076956798,0.0868190286699379,1,3
7.329749689041512,1,1.0,6.551080335043404,0,0,0,0,0,0,0,0,0,0,2.7429777412435628,0.0278862993299967,0,4
7.312553498102598,0,0.0,6.19644412779452,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.419979923661835,0,0.0,6.230481447578482,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.335633981927201,0,0.0,6.142037405587356,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.335633981927201,0,0.0,6.142037405587356,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.319202458767849,0,0.0,6.142037405587356,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.457609289715606,0,0.0,6.415096959171596,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.471363088187097,0,0.0,6.415096959171596,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.480428306074208,0,0.0,6.415096959171596,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.52294091807237,0,0.0,6.583409222158765,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.564757012905729,0,0.0,6.324358962381311,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.502186486602924,0,0.0,6.3835066348840055,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.453561871643373,0,0.0,6.270988431858299,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.336936913707618,0,0.0,6.163314804034641,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.333676395657684,0,0.0,6.163314804034641,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.65491704784832,0,0.0,6.470799503782602,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.612336837167746,1,1.0,6.486160788944089,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.627544390488503,1,1.0,6.504288173536645,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.668561108015897,1,1.0,6.470799503782602,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.668561108015897,1,1.0,6.470799503782602,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.668561108015897,1,1.0,6.470799503782602,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.874739125171811,1,1.0,6.396929655216146,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.984462732262196,1,1.0,6.666956792429207,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.016317898503415,2,2.0,6.82001636467413,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.041734711487537,2,2.0,6.82001636467413,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.10530751550515,2,2.0,6.82001636467413,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.09162741160107,2,2.0,6.968850378341948,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.216358332386156,2,2.0,6.919683849847411,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.989560449333865,2,2.0,6.862757913051401,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
8.377241230988792,3,3.0,7.1592919047975645,1,1,1,0,0,0,1,1,1,0,1.0417160802533905,0.0624195019387469,1,3
7.549609165154532,1,1.0,6.593044534142437,0,0,0,0,0,0,0,0,0,0,4.586596700555382,0.1586069624910938,1,1
7.601901959875166,0,0.0,6.336825731146441,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.635303886259415,0,0.0,6.368187186350492,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.632885505395133,0,0.0,6.368187186350492,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.632885505395133,0,0.0,6.368187186350492,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.753623546559746,0,0.0,6.336825731146441,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.764296006450518,0,0.0,6.336825731146441,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.643482907077201,0,0.0,6.336825731146441,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.868254265520613,1,1.0,6.573680166960646,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.87777633327726,1,1.0,6.710523109452428,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.803026643632217,1,1.0,6.543911845564792,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.80710329012598,1,1.0,6.568077911411976,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.841099765422119,1,1.0,6.539585955617669,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.824445930877619,1,1.0,6.61472560020376,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.817222785508166,1,1.0,6.559615237493242,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
8.300528606199737,2,2.0,6.930494765951626,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
8.246695943718557,2,2.0,7.003065458786462,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
8.283999304248526,2,2.0,7.007600613951853,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
8.267448958304849,2,2.0,7.155396301896734,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
8.270013062273787,2,2.0,7.155396301896734,1,1,0,0,1,1,0,1,0,0,1.2705895909662488,0.0244109462667027,1,3
7.989560449333865,2,1.0,7.313220387090301,0,0,0,0,0,0,0,0,0,0,1.9628269821688265,0.1649426454046526,1,3
7.429520842786462,0,0.0,6.692083742506628,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.438383530044307,0,0.0,6.489204931325317,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.473069088032197,0,0.0,6.3818160174060985,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.503840746698951,0,0.0,6.3818160174060985,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.509335266016592,0,0.0,6.499787040655854,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.554858521040676,1,1.0,6.4692503167957724,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.598399329323964,1,1.0,6.4692503167957724,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.492760300922379,1,1.0,6.4425401664681985,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.417580402414544,1,1.0,6.3473892096560105,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.560080465021827,1,1.0,6.47543271670409,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.421775793644647,1,1.0,6.363028103540465,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.59337419312129,1,1.0,6.579251212010101,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.608374474380783,1,1.0,6.579251212010101,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.6255950721324535,1,1.0,6.579251212010101,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.717351272185329,1,1.0,6.716594773520978,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.721791776817535,1,1.0,6.716594773520978,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.7458682297922685,1,1.0,6.716594773520978,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.596392304064196,1,1.0,6.693323668269949,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.616775808698373,2,2.0,6.903747257584598,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.009695357742922,2,2.0,6.918695219020472,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.09712193091871,2,2.0,6.9726062513017535,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.069342366811636,2,2.0,6.895682697747868,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.0925452638913,2,2.0,6.895682697747868,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.041734711487537,2,2.0,6.9782137426306985,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.173857454773621,2,2.0,7.023758954738443,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.146709052203319,2,2.0,7.023758954738443,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.029107054619736,2,2.0,6.919683849847411,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
8.0861025356691,2,2.0,6.919683849847411,1,1,1,0,0,0,0,0,1,0,0.8224676000233302,0.0474959541952389,1,3
7.932003152361385,1,1.0,6.52795791762255,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
7.928406026180535,1,1.0,6.51471269087253,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.383661798791715,1,1.0,6.917705609835305,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
7.613324979540639,0,0.0,6.163314804034641,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.476371196895983,2,2.0,7.063903961472068,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
7.977625098784593,1,1.0,6.573680166960646,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.017966703493599,1,1.0,6.573680166960646,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.116715624819111,1,1.0,6.54534966033442,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.24143968982973,1,1.0,6.866933284461882,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.05356916913454,1,1.0,6.606650186198215,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.009695357742922,1,1.0,6.606650186198215,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.070906088787819,1,1.0,6.583409222158765,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.106212902619962,1,1.0,6.583409222158765,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.16763571524637,1,1.0,6.742880635791903,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
7.99799931797973,1,1.0,6.646390514847729,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.340456012916183,2,2.0,6.912742820493176,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.330863613224745,2,2.0,6.912742820493176,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.336869637284956,2,2.0,6.912742820493176,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.411832675758411,2,2.0,7.016609683894219,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
9.047233034106032,2,2.0,7.392031567514591,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
8.7787879291047,2,2.0,7.002155954403621,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
9.345745008982385,3,3.0,7.533158807455563,1,1,1,0,1,1,1,0,1,0,0.7831642146693297,0.0200235203937919,1,3
7.718240951959316,1,1.0,6.473890696352274,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.902857191280582,2,2.0,6.7580945044277305,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.902857191280582,2,2.0,6.7580945044277305,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.902857191280582,2,2.0,6.7580945044277305,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.971085753505607,2,2.0,6.802394763324311,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.975564658495202,2,2.0,6.90875477931522,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.982416346827733,2,2.0,6.90875477931522,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.999342952713282,2,2.0,6.90875477931522,1,0,1,0,0,1,0,0,1,0,2.0940854041955888,0.0498048608385605,1,3
7.27931883541462,1,1.0,6.214608098422191,0,0,0,0,0,0,0,0,0,0,5.82047649423017,0.0706156930535382,0,1
7.143617602704121,1,1.0,6.620073206530356,0,0,1,0,0,0,0,0,0,1,6.6568197227224815,0.0401245900920556,1,0
7.321188556739478,2,1.0,6.745236349484363,0,0,1,0,0,0,0,0,0,1,6.6568197227224815,0.0401245900920556,1,0
7.143617602704121,1,1.0,6.620073206530356,0,0,1,0,0,0,0,0,0,1,6.6568197227224815,0.0401245900920556,1,0
7.321188556739478,2,1.0,6.745236349484363,0,0,1,0,0,0,0,0,0,1,6.6568197227224815,0.0401245900920556,1,0
7.085901464365611,0,0.0,5.579729825986222,0,1,0,1,0,0,0,0,0,0,0.8868602187431682,0.0936561625105713,0,3
7.1308988302963465,0,0.0,5.768320995793772,0,1,0,1,0,0,0,0,0,0,0.8868602187431682,0.0936561625105713,0,3
7.166265974133638,0,0.0,5.84354441703136,0,1,0,1,0,0,0,0,0,0,0.8868602187431682,0.0936561625105713,0,3
7.240649694255466,1,1.0,6.184148890937483,0,1,0,1,0,0,0,0,0,0,0.8868602187431682,0.0936561625105713,0,3
7.240649694255466,1,1.0,6.184148890937483,0,1,0,1,0,0,0,0,0,0,0.8868602187431682,0.0936561625105713,0,3
7.1308988302963465,0,1.0,6.040254711277414,0,0,0,1,0,0,0,0,0,0,3.912557176545377,0.0299866406079392,0,4
7.27931883541462,1,1.0,6.253828811575473,0,0,0,1,0,0,0,0,0,0,3.912557176545377,0.0299866406079392,0,4
7.642524134232902,1,1.0,6.505784060128229,0,0,1,0,0,1,0,0,1,0,0.6838838502745207,0.0260225421645457,1,3
7.6984827878809465,1,1.0,6.4967749901858625,0,0,1,0,0,1,0,0,1,0,0.6838838502745207,0.0260225421645457,1,3
7.738488122494646,1,1.0,6.516193076042964,0,0,1,0,0,1,0,0,1,0,0.6838838502745207,0.0260225421645457,1,3
7.090076835776092,0,1.0,5.723585101952381,0,0,1,0,0,0,0,0,0,0,5.729360044729146,0.015535938826912,1,1
7.110696122978827,0,1.0,5.783825182329737,0,0,1,0,0,0,0,0,0,0,5.729360044729146,0.015535938826912,1,1
7.090076835776092,0,1.0,5.723585101952381,0,0,1,0,0,0,0,0,0,0,5.729360044729146,0.015535938826912,1,1
7.110696122978827,0,1.0,5.783825182329737,0,0,1,0,0,0,0,0,0,0,5.729360044729146,0.015535938826912,1,1
6.837332814685591,0,1.0,5.204006687076795,0,0,0,1,0,1,0,1,0,0,1.45027704013185,0.0590391617375805,0,3
6.837332814685591,0,1.0,5.204006687076795,0,0,0,1,0,1,0,1,0,0,1.45027704013185,0.0590391617375805,0,3
7.32052696227274,0,0.0,6.1779441140506,0,0,0,1,0,0,0,0,1,0,0.9924952247168632,0.0883763050600426,1,3
7.32052696227274,0,0.0,6.163314804034641,0,0,0,1,0,0,0,0,1,0,0.9924952247168632,0.0883763050600426,1,3
7.336936913707618,0,0.0,6.1903154058531475,0,0,0,1,0,0,0,0,1,0,0.9924952247168632,0.0883763050600426,1,3
7.3901814282264295,0,0.0,6.272877006546167,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.3938782901077555,0,0.0,6.129050210060545,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.403670290012373,0,0.0,6.220590170099739,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.403670290012373,0,0.0,6.220590170099739,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.387090235656757,1,1.0,6.333279628139691,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.431299675155903,1,1.0,6.385194398997726,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.431299675155903,1,1.0,6.385194398997726,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.428333194190806,1,1.0,6.459904454377535,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.450079569807499,1,1.0,6.530877627725885,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.424761761823209,1,1.0,6.566672429803241,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.498315870766981,1,1.0,6.403574197934815,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.45876269238096,1,1.0,6.361302477572996,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.645875825184813,1,1.0,6.535241271013659,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.645875825184813,1,1.0,6.535241271013659,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.691200097522863,1,1.0,6.633318433280377,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.734121303328305,1,1.0,6.709304340258298,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
7.788211557847076,1,1.0,6.84587987526405,1,0,1,0,1,1,0,1,1,0,7.230353320199355,0.0547538212811933,1,6
