rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,dishwasher,price/sqft,dist_seattle,dist_transit,cluster_id
2038.5,0,1.0,446.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4.570627802690583,0.8946870963512688,0.04357648665797893,14
2272.0,0,1.0,506.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4.490118577075099,0.8946870963512688,0.04357648665797893,14
2177.0,0,1.0,514.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4.235408560311284,0.8946870963512688,0.04357648665797893,14
2757.0,1,1.0,705.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.9106382978723406,1.666148142822963,0.1572397704488774,6
3581.0,2,2.0,1132.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.1634275618374557,1.666148142822963,0.1572397704488774,6
3671.0,2,2.0,1087.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.377184912603496,1.666148142822963,0.1572397704488774,6
3971.0,2,2.0,1087.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.6531738730450782,1.666148142822963,0.1572397704488774,6
1985.0,0,0.0,475.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.178947368421053,1.666148142822963,0.1572397704488774,6
2672.0,1,1.0,726.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.680440771349862,1.666148142822963,0.1572397704488774,6
2299.0,0,0.0,482.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.769709543568465,1.666148142822963,0.1572397704488774,6
1990.0,2,2.0,1004.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1.9820717131474104,1.666148142822963,0.1572397704488774,6
1987.0,1,1.0,475.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.183157894736842,1.666148142822963,0.1572397704488774,6
2097.0,1,1.0,566.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.704946996466431,1.666148142822963,0.1572397704488774,6
3454.0,2,2.0,968.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.5681818181818183,1.666148142822963,0.1572397704488774,6
2723.0,1,1.0,656.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.150914634146342,1.666148142822963,0.1572397704488774,6
1886.0,0,0.0,465.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.055913978494623,1.666148142822963,0.1572397704488774,6
2519.0,1,1.0,625.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.0304,1.666148142822963,0.1572397704488774,6
1997.0,1,1.0,480.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.160416666666666,1.666148142822963,0.1572397704488774,6
2353.0,1,1.0,511.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.604696673189824,1.666148142822963,0.1572397704488774,6
1568.0,1,1.0,586.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,2.675767918088737,1.666148142822963,0.1572397704488774,6
2209.0,1,1.0,632.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.4952531645569622,1.666148142822963,0.1572397704488774,6
2382.0,1,1.0,597.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.9899497487437188,1.666148142822963,0.1572397704488774,6
4209.0,2,2.0,1110.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.791891891891892,1.666148142822963,0.1572397704488774,6
1944.0,1,1.0,632.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.0759493670886076,1.666148142822963,0.1572397704488774,6
2382.0,1,1.0,597.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.9899497487437188,1.666148142822963,0.1572397704488774,6
2392.0,1,1.0,638.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.749216300940439,1.666148142822963,0.1572397704488774,6
4184.0,2,2.0,1110.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3.7693693693693695,1.666148142822963,0.1572397704488774,6
3364.0,1,1.0,801.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4.199750312109862,1.666148142822963,0.1572397704488774,6
2095.0,1,1.0,890.0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,2.353932584269663,8.932601691422688,0.03480603528480386,9
2546.0,0,0.0,616.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,4.133116883116883,5.308196028748646,0.046316883385063075,4
1910.0,0,0.0,582.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.281786941580756,5.308196028748646,0.046316883385063075,4
2596.0,0,0.0,656.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.957317073170732,5.308196028748646,0.046316883385063075,4
2507.0,0,0.0,616.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,4.069805194805195,5.308196028748646,0.046316883385063075,4
1947.0,0,0.0,571.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.4098073555166373,5.308196028748646,0.046316883385063075,4
2531.0,0,0.0,592.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,4.275337837837838,5.308196028748646,0.046316883385063075,4
2515.0,1,1.0,723.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.4785615491009683,5.308196028748646,0.046316883385063075,4
1940.0,1,1.0,666.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,2.9129129129129128,5.308196028748646,0.046316883385063075,4
2230.0,1,1.0,591.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.77326565143824,5.308196028748646,0.046316883385063075,4
2585.0,1,1.0,723.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.575380359612725,5.308196028748646,0.046316883385063075,4
1955.0,1,1.0,666.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,2.9354354354354353,5.308196028748646,0.046316883385063075,4
2160.0,1,1.0,574.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.7630662020905925,5.308196028748646,0.046316883385063075,4
1950.0,1,1.0,576.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.3854166666666665,5.308196028748646,0.046316883385063075,4
1940.0,1,1.0,581.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.3390705679862305,5.308196028748646,0.046316883385063075,4
2000.0,1,1.0,601.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.327787021630616,5.308196028748646,0.046316883385063075,4
1995.0,1,1.0,570.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.5,5.308196028748646,0.046316883385063075,4
1940.0,1,1.0,590.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.288135593220339,5.308196028748646,0.046316883385063075,4
2170.0,1,1.0,594.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.653198653198653,5.308196028748646,0.046316883385063075,4
2485.0,1,1.0,758.0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,3.278364116094987,5.308196028748646,0.046316883385063075,4
2795.0,2,1.0,1050.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2.6619047619047618,2.0842099316301548,0.1664241283105619,13
1995.0,1,1.0,640.0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,3.1171875,3.853693303666432,0.024941680776687312,11
2031.0,1,1.0,740.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2.7445945945945946,2.6644085550953025,0.013692123734147866,8
2211.0,1,1.0,703.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,3.1450924608819344,2.6644085550953025,0.013692123734147866,8
2211.0,1,1.0,703.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,3.1450924608819344,2.6644085550953025,0.013692123734147866,8
2068.0,1,1.0,661.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,3.128593040847201,2.6644085550953025,0.013692123734147866,8
2970.0,2,2.0,1008.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2.9464285714285716,2.6644085550953025,0.013692123734147866,8
3050.0,2,2.0,1187.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2.569502948609941,2.6644085550953025,0.013692123734147866,8
3050.0,2,2.0,1187.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2.569502948609941,2.6644085550953025,0.013692123734147866,8
3060.0,2,2.0,992.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,3.0846774193548385,2.6644085550953025,0.013692123734147866,8
3278.0,2,2.0,917.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.5747001090512542,1.9232883508852803,0.02673632888481562,24
2390.0,1,1.0,780.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.0641025641025643,1.9232883508852803,0.02673632888481562,24
1987.0,1,1.0,517.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.8433268858800775,1.9232883508852803,0.02673632888481562,24
1987.0,1,1.0,517.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.8433268858800775,1.9232883508852803,0.02673632888481562,24
2485.0,1,1.0,792.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.1376262626262625,1.9232883508852803,0.02673632888481562,24
2440.0,1,1.0,780.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3.128205128205128,1.9232883508852803,0.02673632888481562,24
2690.0,2,2.0,1032.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.606589147286822,1.0695459337649345,0.02640606740432946,20
1900.0,1,1.0,640.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.96875,1.0695459337649345,0.02640606740432946,20
1900.0,1,1.0,640.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.96875,1.0695459337649345,0.02640606740432946,20
2575.0,2,2.0,1069.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.408793264733396,1.0695459337649345,0.02640606740432946,20
2560.0,2,2.0,999.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.5625625625625625,1.0695459337649345,0.02640606740432946,20
2400.0,2,2.0,1277.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1.879404855129209,1.0695459337649345,0.02640606740432946,20
2390.0,1,1.0,819.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2.918192918192918,1.0695459337649345,0.02640606740432946,20
2100.0,1,1.0,439.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,4.783599088838269,1.0695459337649345,0.02640606740432946,20
2200.0,1,1.0,636.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,3.459119496855346,1.0695459337649345,0.02640606740432946,20
2300.0,1,1.0,654.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,3.5168195718654434,1.0695459337649345,0.02640606740432946,20
2195.0,1,1.0,640.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.4296875,0.2628007772760114,0.10547250502520275,22
2395.0,1,1.0,746.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.210455764075067,0.2628007772760114,0.10547250502520275,22
2250.0,1,1.0,661.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.40393343419062,0.2628007772760114,0.10547250502520275,22
2425.0,1,1.0,746.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.2506702412868633,0.2628007772760114,0.10547250502520275,22
2395.0,1,1.0,662.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.617824773413897,0.2628007772760114,0.10547250502520275,22
2095.0,1,1.0,530.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,3.952830188679245,0.2628007772760114,0.10547250502520275,22
2125.0,1,1.0,530.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,4.009433962264151,0.2628007772760114,0.10547250502520275,22
1985.0,2,2.0,1200.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1.6541666666666666,10.260406239339334,0.1842924650926661,12
2901.0,2,2.0,825.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,3.5163636363636366,1.246512517003386,0.059479926548051947,14
1972.0,0,0.0,430.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,4.586046511627907,1.246512517003386,0.059479926548051947,14
2452.0,1,1.0,651.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,3.7665130568356373,1.246512517003386,0.059479926548051947,14
1977.0,0,0.0,469.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,4.2153518123667375,1.246512517003386,0.059479926548051947,14
2171.0,1,1.0,636.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,3.4135220125786163,1.246512517003386,0.059479926548051947,14
2108.0,0,0.0,573.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.6788830715532286,1.342853930314231,0.1191436453788439,23
2733.0,2,2.0,1062.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2.573446327683616,1.342853930314231,0.1191436453788439,23
2460.0,1,1.0,766.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.2114882506527413,1.342853930314231,0.1191436453788439,23
4017.0,2,2.0,1063.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.7789275634995296,1.342853930314231,0.1191436453788439,23
2119.0,0,0.0,573.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.6980802792321117,1.342853930314231,0.1191436453788439,23
2003.0,0,0.0,573.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.4956369982547995,1.342853930314231,0.1191436453788439,23
2287.0,1,1.0,776.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2.9471649484536084,1.342853930314231,0.1191436453788439,23
2287.0,1,1.0,776.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2.9471649484536084,1.342853930314231,0.1191436453788439,23
2582.0,1,1.0,766.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.370757180156658,1.342853930314231,0.1191436453788439,23
2174.0,0,0.0,573.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.7940663176265272,1.342853930314231,0.1191436453788439,23
2729.0,1,1.0,703.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.8819345661450924,1.342853930314231,0.1191436453788439,23
2120.0,0,0.0,653.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.246554364471669,1.342853930314231,0.1191436453788439,23
3287.0,2,2.0,1004.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.2739043824701195,1.342853930314231,0.1191436453788439,23
2349.0,1,1.0,776.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.027061855670103,1.342853930314231,0.1191436453788439,23
2028.0,0,0.0,573.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.5392670157068062,1.342853930314231,0.1191436453788439,23
2602.0,1,1.0,766.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.3968668407310707,1.342853930314231,0.1191436453788439,23
3903.0,2,2.0,1189.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.2825904121110177,1.342853930314231,0.1191436453788439,23
2622.0,1,1.0,766.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.422976501305483,1.342853930314231,0.1191436453788439,23
2402.0,1,1.0,776.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3.095360824742268,1.342853930314231,0.1191436453788439,23
2100.0,1,1.0,605.0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,3.4710743801652892,0.4256209300787715,0.0300356651772658,22
2095.0,2,1.0,1156.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.8122837370242215,6.1860882165718465,0.0585729287741218,4
3700.0,2,2.0,1042.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,3.5508637236084453,0.8220602673162981,0.09463045414665944,14
2275.0,1,1.0,543.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,4.189686924493555,0.8220602673162981,0.09463045414665944,14
2250.0,1,1.0,538.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,4.182156133828996,0.8220602673162981,0.09463045414665944,14
2200.0,1,1.0,545.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,4.036697247706422,0.8220602673162981,0.09463045414665944,14
2275.0,1,1.0,551.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,4.128856624319419,0.8220602673162981,0.09463045414665944,14
3550.0,2,2.0,1049.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,3.3841754051477597,0.8220602673162981,0.09463045414665944,14
2199.0,1,1.0,538.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,4.087360594795539,0.8220602673162981,0.09463045414665944,14
2570.0,1,1.0,712.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.609550561797753,1.6068084663918767,0.022599264323846287,24
2612.0,1,1.0,788.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.314720812182741,1.6068084663918767,0.022599264323846287,24
2220.0,0,0.0,591.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.7563451776649748,1.6068084663918767,0.022599264323846287,24
2220.0,0,0.0,529.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,4.196597353497165,1.6068084663918767,0.022599264323846287,24
2470.0,1,1.0,679.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.637702503681885,1.6068084663918767,0.022599264323846287,24
2617.0,1,1.0,792.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.3042929292929295,1.6068084663918767,0.022599264323846287,24
2055.0,0,0.0,585.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.5128205128205128,1.6068084663918767,0.022599264323846287,24
2475.0,1,1.0,734.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.371934604904632,1.6068084663918767,0.022599264323846287,24
2427.0,2,2.0,901.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,2.6936736958934517,1.6068084663918767,0.022599264323846287,24
2195.0,0,0.0,479.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,4.582463465553236,1.6068084663918767,0.022599264323846287,24
4495.0,2,2.0,784.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,5.733418367346939,1.6068084663918767,0.022599264323846287,24
4670.0,2,2.0,901.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,5.183129855715872,1.6068084663918767,0.022599264323846287,24
2961.5,1,1.0,847.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.4964580873671784,3.1992036505657797,0.07103357423202827,8
2695.5,1,1.0,595.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,4.530252100840336,3.1992036505657797,0.07103357423202827,8
2889.0,1,1.0,607.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,4.759472817133443,3.1992036505657797,0.07103357423202827,8
2820.5,1,1.0,703.5,0,0,1,0,0,1,0,0,1,1,1,1,0,1,4.009239516702204,3.1992036505657797,0.07103357423202827,8
3511.5,1,1.0,1011.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.473293768545994,3.1992036505657797,0.07103357423202827,8
2865.0,1,1.0,725.0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,3.9517241379310346,1.1700008230814585,0.06416884122825466,14
2595.0,1,1.0,575.0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,4.51304347826087,1.1700008230814585,0.06416884122825466,14
2595.0,1,1.0,575.0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,4.51304347826087,1.1700008230814585,0.06416884122825466,14
2161.0,1,1.0,448.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.823660714285714,5.08456856844691,0.050152856099601906,4
1734.0,1,1.0,530.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.271698113207547,5.08456856844691,0.050152856099601906,4
2161.0,1,1.0,581.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.719449225473322,5.08456856844691,0.050152856099601906,4
1903.0,1,1.0,463.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.110151187904967,5.08456856844691,0.050152856099601906,4
3648.0,2,2.0,927.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.9352750809061487,5.08456856844691,0.050152856099601906,4
2128.0,1,1.0,573.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.7137870855148343,5.08456856844691,0.050152856099601906,4
1955.0,1,1.0,463.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.222462203023758,5.08456856844691,0.050152856099601906,4
2050.0,1,1.0,625.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.28,2.033778100181828,0.03803254331513213,13
2300.0,2,2.0,856.0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2.6869158878504673,2.1305658224535646,0.041027679231218965,6
2400.0,2,2.0,940.0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2.5531914893617023,2.1305658224535646,0.041027679231218965,6
3295.0,2,2.0,980.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.3622448979591835,1.4523383342718061,0.06446780463532786,14
1995.0,1,1.0,564.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.5372340425531914,1.4523383342718061,0.06446780463532786,14
2195.0,1,1.0,610.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.598360655737705,1.4523383342718061,0.06446780463532786,14
3395.0,2,2.0,948.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3.581223628691983,1.4523383342718061,0.06446780463532786,14
2375.0,2,1.0,600.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.9583333333333335,3.894090810626758,0.02665708324912723,2
2450.0,2,1.0,600.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4.083333333333333,3.894090810626758,0.02665708324912723,2
2095.0,2,1.0,850.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4647058823529413,6.3183259573034025,0.10221028666504982,19
1650.0,1,1.0,950.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.736842105263158,4.102672010417121,0.06544105589178302,21
2000.0,1,1.0,673.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2.971768202080238,2.114036642957633,0.05607712509532084,13
1995.0,2,1.0,990.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2.015151515151515,1.7326372787572157,0.14290335034137155,13
2100.0,2,1.0,900.0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2.3333333333333335,1.94543590327521,0.012870973190492772,6
2000.0,2,1.0,500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1.2319281234356574,0.06395374079694384,14
1950.0,1,1.0,525.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.7142857142857144,1.110686058365154,0.06719086220838989,14
2100.0,1,1.0,996.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,2.108433734939759,9.452246884756926,0.05303793946577637,7
1995.0,2,1.0,1013.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.9693978282329714,1.8125212190634192,0.05079586750815158,15
2100.0,1,1.0,784.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.6785714285714284,2.808978547752648,0.1004861952498112,0
2045.0,0,1.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0409181636726546,1.446119951251954,0.23480991904557838,23
1995.0,2,2.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6625,9.024902018706646,0.03219866437587813,9
1995.0,1,1.0,649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.073959938366718,0.4552985638269895,0.025720313089095864,20
2025.0,1,1.0,794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5503778337531484,4.26176806715481,0.16588971493645685,0
2100.0,2,1.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6.788391508066939,0.08245797331321046,19
2000.0,1,1.0,695.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8776978417266186,2.103067950611081,0.033623932758038946,10
2100.0,1,1.0,996.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.108433734939759,9.452232962008418,0.053376622493112855,7
2050.0,0,1.0,3450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5942028985507246,3.448132999108757,0.012512396848345868,24
2100.0,2,1.0,850.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4705882352941178,4.3476562163159524,0.09317765923334521,2
1995.0,2,3.0,1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6906779661016949,8.998448281107517,0.03571078948011601,9
1995.0,2,1.5,1190.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6764705882352942,7.229952008028943,0.04475503168119949,19
1925.0,1,1.0,750.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2.566666666666667,1.5892365592095434,0.07087632779865785,14
3000.0,1,1.0,550.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,5.454545454545454,2.3091451736292563,0.028493611415366178,10
2050.0,2,2.0,950.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2.1578947368421053,0.7224568783501302,0.040347464746668754,5
2070.0,2,2.0,950.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2.1789473684210527,0.7224568783501302,0.040347464746668754,5
2399.0,2,2.0,950.0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2.5252631578947367,0.7224568783501302,0.040347464746668754,5
2200.0,0,0.0,588.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.741496598639456,0.6312271423837104,0.02591396444771363,20
2510.0,0,0.0,574.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.372822299651568,0.6312271423837104,0.02591396444771363,20
4403.0,2,2.0,1141.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.8588957055214723,0.6312271423837104,0.02591396444771363,20
4235.0,2,2.0,1187.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.5678180286436394,0.6312271423837104,0.02591396444771363,20
4523.0,2,2.0,1141.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.9640666082383875,0.6312271423837104,0.02591396444771363,20
2795.0,1,1.0,733.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.8130968622100956,0.6312271423837104,0.02591396444771363,20
3400.0,1,1.0,890.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.8202247191011236,0.6312271423837104,0.02591396444771363,20
4543.0,2,2.0,1141.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.98159509202454,0.6312271423837104,0.02591396444771363,20
3360.0,1,1.0,836.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.019138755980861,0.6312271423837104,0.02591396444771363,20
3065.0,1,1.0,797.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.8456712672521958,0.6312271423837104,0.02591396444771363,20
2660.0,1,1.0,714.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.7254901960784315,0.6312271423837104,0.02591396444771363,20
2670.0,1,1.0,714.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.7394957983193278,0.6312271423837104,0.02591396444771363,20
2810.0,1,1.0,697.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.031563845050215,0.6312271423837104,0.02591396444771363,20
4405.0,2,2.0,1187.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.7110362257792753,0.6312271423837104,0.02591396444771363,20
2915.0,1,1.0,733.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3.9768076398362893,0.6312271423837104,0.02591396444771363,20
4829.0,2,2.0,1141.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.23225241016652,0.6312271423837104,0.02591396444771363,20
2940.0,1,1.0,733.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.0109140518417465,0.6312271423837104,0.02591396444771363,20
3712.0,1,1.0,836.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.440191387559809,0.6312271423837104,0.02591396444771363,20
